1,2026,235,1058,0,989.6669,196.9298,-78.31827,45.26196,32.97511,-126.9966,2203.467,0,0,30.03537,30.00133,64.72066,64.54604,0,31.4369,43.84093,504.6296
1,2026,235,1059,0,974.2696,193.6264,-77.65105,49.08717,33.01531,237.4078,2169.487,0,0,30.08977,30.03703,65.0593,64.91335,0,31.57291,44.33298,504.5987
1,2026,235,1100,0,969.8212,193.7759,-78.24753,51.00373,33.13869,366.9686,2159.216,0,0,30.53218,30.54389,63.90442,63.79522,0,31.74351,44.67838,504.5618
1,2026,235,1101,0,972.2215,195.0245,-81.50486,48.73431,33.3154,-1762.333,2162.986,0,0,31.08232,31.11359,62.09331,61.96468,0,31.92551,44.57922,504.5167
1,2026,235,1102,0,953.3668,189.2895,-84.64005,41.40827,33.38821,2149.017,2162.98,0,0,31.19086,31.19279,60.78154,60.50999,0,31.95937,43.12927,504.5434
1,2026,235,1103,0,917.6718,178.4925,-85.3998,39.91392,33.34574,1890.658,1902.434,0,0,30.81933,30.83076,61.79203,61.53023,0,31.95607,42.81947,504.5689
1,2026,235,1104,0,773.9406,147.3978,-85.43968,38.53606,33.2832,1721.476,1732.851,0,0,30.4354,30.46886,62.90203,62.71965,0,31.89449,42.02139,504.5564
1,2026,235,1105,0,559.404,102.9548,-82.25326,33.44305,33.22354,-4129.629,1290.438,0,0,30.16304,30.12758,64.54026,64.41599,0,31.87985,40.85722,504.5164
1,2026,235,1106,0,890.9111,174.9138,-78.76239,37.52478,33.12208,2076.425,2084.654,0,0,30.20566,30.13647,64.32134,64.28035,0,31.9731,42.29903,504.4577
1,2026,235,1107,0,1019.002,204.6933,-77.55299,49.60879,33.21102,458.8197,2271.938,0,0,30.39888,30.41609,63.85865,63.69926,0,32.10359,44.66061,504.4326
1,2026,235,1108,0,1012.098,203.8027,-79.50182,48.21275,33.34892,-3277.958,2252.592,0,0,30.66995,30.69987,63.09639,62.91797,0,32.2226,44.72604,504.4482
1,2026,235,1109,0,1023.174,205.7068,-77.92377,53.52709,33.50101,-3171.284,2277.605,0,0,30.87661,30.92572,62.39412,62.07449,0,32.32753,46.10738,504.4491
1,2026,235,1110,0,1042.272,210.5111,-81.25691,48.19057,33.66692,528.8466,2328.735,0,0,31.17463,31.19152,60.80617,60.47024,0,32.44544,44.99806,504.4722
1,2026,235,1111,0,920.1918,183.5271,-83.00499,43.91936,33.72411,-1734.796,1919.67,0,0,30.83814,30.89012,60.8182,60.53173,0,32.28342,43.91273,504.4781
